2016-10-22 23:50:11.333823|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2016-10-23 01:39:50.121108|INFO    |VirtualServer |1  |client 'Black Rebellion'(id:7) was added to channelgroup 'Guest'(id:8) by client 'SKT OnePunchLee'(id:5) in channel 'Torneos LoL'(id:11)
2016-10-23 01:39:51.104164|INFO    |VirtualServer |1  |client 'Black Rebellion'(id:7) was added to channelgroup 'Guest'(id:8) by client 'SKT OnePunchLee'(id:5) in channel 'Torneos CSGO'(id:12)
2016-10-23 01:39:52.395238|INFO    |VirtualServer |1  |client 'Black Rebellion'(id:7) was added to channelgroup 'Guest'(id:8) by client 'SKT OnePunchLee'(id:5) in channel 'Move or Die'(id:14)
2016-10-23 01:39:53.547304|INFO    |VirtualServer |1  |client 'Black Rebellion'(id:7) was added to channelgroup 'Guest'(id:8) by client 'SKT OnePunchLee'(id:5) in channel 'Gallinas/Patos Drogadictos'(id:15)
2016-10-23 01:39:54.839378|INFO    |VirtualServer |1  |client 'Black Rebellion'(id:7) was added to channelgroup 'Guest'(id:8) by client 'SKT OnePunchLee'(id:5) in channel 'Battlerigt'(id:16)
2016-10-23 01:40:31.127454|INFO    |VirtualServer |1  |permission 'b_channel_create_child'(id:82) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:34.179628|INFO    |VirtualServer |1  |permission 'b_channel_create_permanent'(id:83) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:36.628768|INFO    |VirtualServer |1  |permission 'b_channel_create_semi_permanent'(id:84) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:41.589052|INFO    |VirtualServer |1  |permission 'b_channel_create_private'(id:86) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.504276|INFO    |VirtualServer |1  |permission 'b_channel_create_with_description'(id:88) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.504276|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_speex32'(id:92) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.504276|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_celtmono48'(id:93) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.505276|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusmusic'(id:95) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.505276|INFO    |VirtualServer |1  |permission 'b_channel_create_with_maxfamilyclients'(id:99) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.505276|INFO    |VirtualServer |1  |permission 'b_channel_create_with_sortorder'(id:100) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.505276|INFO    |VirtualServer |1  |permission 'b_channel_create_with_default'(id:101) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.506276|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_force_password'(id:103) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:45.507276|INFO    |VirtualServer |1  |permission 'i_channel_create_modify_with_temp_delete_delay'(id:104) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.501019|INFO    |VirtualServer |1  |permission 'b_channel_modify_parent'(id:105) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.501019|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_default'(id:106) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.502019|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_permanent'(id:107) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.502019|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_semi_permanent'(id:108) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.502019|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_temporary'(id:109) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.502019|INFO    |VirtualServer |1  |permission 'b_channel_modify_name'(id:110) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.503019|INFO    |VirtualServer |1  |permission 'b_channel_modify_topic'(id:111) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.503019|INFO    |VirtualServer |1  |permission 'b_channel_modify_description'(id:112) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.503019|INFO    |VirtualServer |1  |permission 'b_channel_modify_password'(id:113) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.503019|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec'(id:114) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.503019|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_quality'(id:115) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.504019|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_latency_factor'(id:116) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.504019|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxclients'(id:117) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.504019|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxfamilyclients'(id:118) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.504019|INFO    |VirtualServer |1  |permission 'b_channel_modify_sortorder'(id:119) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.505019|INFO    |VirtualServer |1  |permission 'b_channel_modify_needed_talk_power'(id:120) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.505019|INFO    |VirtualServer |1  |permission 'i_channel_modify_power'(id:121) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.505019|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.506020|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:123) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:40:58.506020|INFO    |VirtualServer |1  |permission 'b_channel_modify_temp_delete_delay'(id:124) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:03.961332|INFO    |VirtualServer |1  |permission 'b_channel_delete_permanent'(id:125) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:03.962332|INFO    |VirtualServer |1  |permission 'b_channel_delete_semi_permanent'(id:126) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:03.962332|INFO    |VirtualServer |1  |permission 'b_channel_delete_temporary'(id:127) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:03.962332|INFO    |VirtualServer |1  |permission 'b_channel_delete_flag_force'(id:128) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:03.962332|INFO    |VirtualServer |1  |permission 'i_channel_delete_power'(id:129) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:03.963332|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.992391|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_password'(id:134) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.992391|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_maxclients'(id:135) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.993391|INFO    |VirtualServer |1  |permission 'i_channel_join_power'(id:136) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.993391|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.993391|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:138) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.993391|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.994391|INFO    |VirtualServer |1  |permission 'i_channel_description_view_power'(id:140) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:41:04.994391|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:10)
2016-10-23 01:46:19.463377|INFO    |VirtualServer |1  |servergroup 'Admin'(id:10) was deleted by 'Igna'(id:2)
2016-10-23 01:46:37.712421|INFO    |VirtualServer |1  |servergroup 'Normal'(id:7) was copied by 'Igna'(id:2) to 'Admin'(id:11)
2016-10-23 01:46:58.846630|INFO    |VirtualServer |1  |permission 'b_channel_create_permanent'(id:83) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:46:58.846630|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_celtmono48'(id:93) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:46:58.846630|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusmusic'(id:95) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:46:58.847630|INFO    |VirtualServer |1  |permission 'b_channel_create_with_sortorder'(id:100) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:46:58.847630|INFO    |VirtualServer |1  |permission 'b_channel_create_with_default'(id:101) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:46:58.847630|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_force_password'(id:103) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:46:58.847630|INFO    |VirtualServer |1  |permission 'i_channel_create_modify_with_temp_delete_delay'(id:104) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.052699|INFO    |VirtualServer |1  |permission 'b_channel_modify_parent'(id:105) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.052699|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_default'(id:106) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.052699|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_permanent'(id:107) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.052699|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_semi_permanent'(id:108) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.053699|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_temporary'(id:109) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.053699|INFO    |VirtualServer |1  |permission 'b_channel_modify_name'(id:110) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.053699|INFO    |VirtualServer |1  |permission 'b_channel_modify_topic'(id:111) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.053699|INFO    |VirtualServer |1  |permission 'b_channel_modify_description'(id:112) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.054699|INFO    |VirtualServer |1  |permission 'b_channel_modify_password'(id:113) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.056699|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec'(id:114) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.057699|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_quality'(id:115) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.057699|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_latency_factor'(id:116) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.057699|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxclients'(id:117) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.058699|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxfamilyclients'(id:118) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.058699|INFO    |VirtualServer |1  |permission 'b_channel_modify_sortorder'(id:119) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.058699|INFO    |VirtualServer |1  |permission 'b_channel_modify_needed_talk_power'(id:120) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.058699|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.059699|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:123) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:00.059699|INFO    |VirtualServer |1  |permission 'b_channel_modify_temp_delete_delay'(id:124) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:01.017754|INFO    |VirtualServer |1  |permission 'b_channel_delete_permanent'(id:125) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:01.017754|INFO    |VirtualServer |1  |permission 'b_channel_delete_semi_permanent'(id:126) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:01.017754|INFO    |VirtualServer |1  |permission 'b_channel_delete_temporary'(id:127) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:01.017754|INFO    |VirtualServer |1  |permission 'b_channel_delete_flag_force'(id:128) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:01.018754|INFO    |VirtualServer |1  |permission 'i_channel_delete_power'(id:129) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:01.018754|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:02.008811|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_password'(id:134) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:02.008811|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_maxclients'(id:135) with values (value:1, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:02.009811|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:02.009811|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:47:02.009811|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:75, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Admin'(id:11)
2016-10-23 01:49:14.320379|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Admin'(id:11) by client 'Igna'(id:2)
2016-10-23 01:49:19.441671|INFO    |VirtualServer |1  |client (id:8) was removed from servergroup 'Server Admin'(id:6) by client 'Igna'(id:2)
2016-10-23 01:56:55.875778|INFO    |VirtualServer |1  |client (id:8) was removed from servergroup 'Admin'(id:11) by client 'Igna'(id:2)
2016-10-23 01:56:59.927010|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Server Admin'(id:6) by client 'Igna'(id:2)
2016-10-23 01:57:50.580907|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Normal'(id:7) by client 'Nekrosis'(id:8)
2016-10-23 01:57:57.924327|INFO    |VirtualServer |1  |client (id:2) was removed from servergroup 'Server Admin'(id:6) by client 'Nekrosis'(id:8)
2016-10-23 01:59:51.686834|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Server Admin'(id:6) by client 'Nekrosis'(id:8)
2016-10-23 01:59:56.116087|INFO    |VirtualServer |1  |client (id:2) was removed from servergroup 'Normal'(id:7) by client 'Nekrosis'(id:8)
2016-10-23 02:00:00.671348|INFO    |VirtualServer |1  |client 'Nekrosis'(id:8) was added to channelgroup 'Guest'(id:8) by client 'SKT OnePunchLee'(id:5) in channel 'SMB'(id:19)
2016-10-23 02:00:50.563201|INFO    |PktHandler    |1  |Dropping client 2 because of ping timeout 19 0 0
2016-10-23 02:02:03.098350|INFO    |VirtualServer |1  |servergroup 'Guest'(id:8) was renamed to 'Gay' by 'Igna'(id:2)
2016-10-23 02:02:36.250246|INFO    |VirtualServer |1  |channelgroup 'Guest'(id:8) was renamed to 'Gay' by 'Igna'(id:2)
2016-10-23 02:03:04.990890|INFO    |VirtualServer |1  |channelgroup 'Gay'(id:8) was renamed to 'Homosensual' by 'Igna'(id:2)
2016-10-23 02:03:21.857855|INFO    |VirtualServer |1  |client 'Nekrosis'(id:8) was added to channelgroup 'Operator'(id:6) by client 'Nekrosis'(id:8) in channel 'SMB'(id:19)
