2016-10-24 11:26:34.965507|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2016-10-24 11:33:34.812521|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_permission_find'(id:32800) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:36.292606|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_custom_search'(id:32801) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:48.812322|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_start'(id:32802) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:53.393584|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_stop'(id:32803) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:54.209631|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_list'(id:32804) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:56.187744|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_add'(id:32805) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:57.053793|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_use'(id:32806) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:57.748833|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_delete'(id:32807) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:58.579881|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_log_view'(id:32808) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:59.345925|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_log_add'(id:32809) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:33:59.993962|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_join_ignore_password'(id:32810) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:00.604997|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_notify_register'(id:32811) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:01.828066|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_notify_unregister'(id:32812) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:07.525392|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_name'(id:32816) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:08.271435|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_welcomemessage'(id:32817) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:09.245491|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_maxclients'(id:32818) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:09.959532|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_reserved_slots'(id:32819) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:10.686573|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_password'(id:32820) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:11.362612|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_default_servergroup'(id:32821) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:12.356669|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_default_channelgroup'(id:32822) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:13.536736|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_default_channeladmingroup'(id:32823) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:14.227776|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_channel_forced_silence'(id:32824) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:15.264835|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_complain'(id:32825) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:16.042880|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_antiflood'(id:32826) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:16.859926|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_ft_settings'(id:32827) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:17.638971|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_ft_quotas'(id:32828) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:19.630085|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_hostmessage'(id:32829) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:20.301123|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_hostbanner'(id:32830) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:21.139171|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_hostbutton'(id:32831) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:21.873213|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_port'(id:32832) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:22.980276|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_autostart'(id:32833) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:24.907387|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_needed_identity_security_level'(id:32834) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:25.580425|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_priority_speaker_dimm_modificator'(id:32835) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:26.669487|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_log_settings'(id:32836) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:27.723548|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_min_client_version'(id:32837) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:28.499592|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_icon_id'(id:32838) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:29.226634|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_weblist'(id:32839) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:30.154687|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_codec_encryption_mode'(id:32840) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:31.019736|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_temporary_passwords'(id:32841) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:32.463819|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_temporary_passwords_own'(id:32842) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:34.021908|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_channel_temp_delete_delay_default'(id:32843) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:46.149602|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_info_view'(id:32849) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:53.428018|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_child'(id:32850) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:54.024052|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_permanent'(id:32851) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:54.809097|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_semi_permanent'(id:32852) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:56.054168|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_temporary'(id:32853) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:56.742207|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_private'(id:32854) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:57.493250|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_topic'(id:32855) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:58.508308|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_description'(id:32856) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:34:59.211349|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_password'(id:32857) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:00.210406|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex8'(id:32858) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:00.940448|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex16'(id:32859) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:01.602485|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex32'(id:32860) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:02.559540|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_celtmono48'(id:32861) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:03.217578|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_opusvoice'(id:32862) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:03.986622|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_opusmusic'(id:32863) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:04.757666|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_maxquality'(id:32864) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:05.579713|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_latency_factor_min'(id:32865) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:06.550768|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxclients'(id:32866) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:07.541825|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxfamilyclients'(id:32867) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:09.093914|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_sortorder'(id:32868) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:09.991965|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_default'(id:32869) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:10.883016|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_needed_talk_power'(id:32870) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:13.897189|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_force_password'(id:32871) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:14.904246|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_temp_delete_delay'(id:32872) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:22.993709|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_parent'(id:32873) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:23.809756|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_default'(id:32874) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:24.596801|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_permanent'(id:32875) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:25.371845|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_semi_permanent'(id:32876) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:26.097886|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_temporary'(id:32877) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:26.897932|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_name'(id:32878) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:27.520968|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_topic'(id:32879) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:28.213007|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_description'(id:32880) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:28.946049|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_password'(id:32881) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:29.934106|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec'(id:32882) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:30.654147|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_quality'(id:32883) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:31.537198|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_latency_factor'(id:32884) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:32.228237|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxclients'(id:32885) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:33.902333|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxfamilyclients'(id:32886) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:35.135403|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_sortorder'(id:32887) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:35.841444|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_needed_talk_power'(id:32888) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:36.617488|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_power'(id:32889) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:37.469537|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_modify_power'(id:32890) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:38.111574|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_codec_encrypted'(id:32891) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:38.716608|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_temp_delete_delay'(id:32892) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:43.728895|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_permanent'(id:32893) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:44.375932|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_semi_permanent'(id:32894) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:44.996967|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_temporary'(id:32895) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:45.667006|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_flag_force'(id:32896) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:46.543056|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_power'(id:32897) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:35:48.613174|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_delete_power'(id:32898) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:36:09.977396|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_permanent'(id:32899) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:36:10.703438|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_semi_permanent'(id:32900) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:36:11.651492|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_temporary'(id:32901) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:36:12.365533|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_password'(id:32902) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:36:13.069573|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_maxclients'(id:32903) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:36:13.814616|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_power'(id:32904) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
2016-10-24 11:36:15.457710|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_join_power'(id:32905) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Super Server Admin'(id:31)
