2016-10-24 11:52:58.718093|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2016-10-24 11:58:01.092388|INFO    |VirtualServer |1  |permission 'i_group_needed_member_add_power'(id:164) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Test'(id:29)
2016-10-24 11:58:18.461381|INFO    |VirtualServer |1  |permission 'i_group_needed_member_remove_power'(id:166) with values (value:100, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Test'(id:29)
2016-10-24 11:59:01.021815|INFO    |VirtualServer |1  |permission 'i_group_modify_power'(id:161) with values (value:60, negated:0, skipchannel:0) was added by 'Igna'(id:2) to servergroup 'Test'(id:29)
2016-10-24 11:59:27.640338|INFO    |VirtualServer |1  |servergroup 'Test'(id:29) was deleted by 'Igna'(id:2)
2016-10-24 12:24:48.834345|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_is_permanent'(id:32913) was deleted by 'Igna'(id:2) from servergroup 'Juanismo'(id:28)
2016-10-24 12:31:24.491976|INFO    |VirtualServer |1  |permission 'i_group_needed_modify_power'(id:162) with values (value:10) was added by 'Igna'(id:2) to channelgroup 'Mercenario'(id:7)
2016-10-24 12:31:31.637384|INFO    |VirtualServer |1  |permission 'i_group_needed_member_add_power'(id:164) with values (value:10) was added by 'Igna'(id:2) to channelgroup 'Mercenario'(id:7)
2016-10-24 12:31:37.877741|INFO    |VirtualServer |1  |permission 'i_group_needed_member_remove_power'(id:166) with values (value:10) was added by 'Igna'(id:2) to channelgroup 'Mercenario'(id:7)
2016-10-24 12:32:37.790168|INFO    |VirtualServer |1  |permission 'i_group_needed_modify_power'(id:162) with values (value:30) was added by 'Igna'(id:2) to channelgroup 'Operator'(id:6)
2016-10-24 12:32:39.595271|INFO    |VirtualServer |1  |permission 'i_group_needed_member_add_power'(id:164) with values (value:30) was added by 'Igna'(id:2) to channelgroup 'Operator'(id:6)
2016-10-24 12:32:40.756338|INFO    |VirtualServer |1  |permission 'i_group_needed_member_remove_power'(id:166) with values (value:30) was added by 'Igna'(id:2) to channelgroup 'Operator'(id:6)
2016-10-24 12:33:10.982066|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_modify_power'(id:32929) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
2016-10-24 12:33:14.080244|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_modify_power'(id:32930) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
2016-10-24 12:33:15.265311|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_add_power'(id:32931) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
2016-10-24 12:33:16.569386|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_add_power'(id:32932) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
2016-10-24 12:33:17.871461|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_remove_power'(id:32933) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
2016-10-24 12:33:19.279541|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_remove_power'(id:32934) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
2016-10-24 12:33:21.035642|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_permission_modify_power'(id:32935) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
2016-10-24 12:33:22.593731|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_is_permanent'(id:32913) was deleted by 'Igna'(id:2) from channelgroup 'Dictador Jr'(id:5)
